# Idx, longitude, latitude, start timestamp, duration, start frame, end frame
16,6.611108602989215210e-01,5.692468956690338588e-01,4.955987700999976369e+03,8.806023800000548363e+01,149,152
17,6.924908535905254237e-01,6.076339211698633669e-01,5.112015280999999959e+03,1.239774749999924097e+02,154,158
18,7.739439827946705819e-01,5.142315575239444492e-01,5.627975599999976112e+03,1.800759919999982230e+02,169,175
19,7.335467516257450082e-01,5.252905258464952709e-01,5.852051204999996116e+03,2.079596059999894351e+02,176,182
20,6.878301367940125033e-01,5.516151442201209232e-01,6.127984708999982104e+03,2.800461110000032932e+02,184,193
21,7.281789014551881545e-01,4.960053923969405254e-01,6.492012948999996297e+03,1.399788649999827612e+02,195,200
22,7.379950089009996717e-01,4.677992900336013227e-01,6.743977584999985993e+03,3.480299869999871589e+02,203,213
23,6.303908131067094134e-01,6.139246138819551835e-01,7.379994647999992594e+03,1.360167919999803416e+02,222,226
24,6.685063232712870063e-01,6.171292153577835338e-01,7.579975654999987455e+03,1.160265310000104364e+02,228,231
25,6.941348984705034697e-01,5.685969816934802745e-01,7.747980112999997800e+03,1.600577919999777805e+02,233,238
26,7.164109554460706963e-01,7.187991430548410499e-01,8.151977469999983441e+03,2.560461660000146367e+02,245,253
27,6.618734889784390063e-01,5.459094719223616110e-01,9.136013116999994963e+03,3.239944050000049174e+02,274,284
28,6.521374595748461456e-01,5.520033870155764966e-01,9.496069020999973873e+03,9.590883000000030734e+01,285,288
29,9.395096228438570840e-01,5.720187690462007479e-01,1.019598073299997486e+04,1.360646899999992456e+02,306,310
30,9.052139953338614875e-01,5.773953906693715110e-01,1.037198688399998355e+04,1.519814030000125058e+02,312,316
31,8.446397183749498883e-01,5.867326040306201085e-01,1.073196980199997779e+04,2.359994550000119489e+02,322,329
32,8.216297043731293215e-01,5.956091108658075894e-01,1.101195518499999889e+04,1.639950599999865517e+02,331,336
33,8.014174562258982171e-01,6.107177119499250795e-01,1.121194474499998614e+04,3.360100580000143964e+02,337,347
34,8.205512168797992612e-01,6.379630170803644029e-01,1.158001118000000133e+04,5.840248809999902733e+02,348,365
35,7.890691583217157579e-01,6.271348097044143755e-01,1.220800972899998305e+04,1.439859829999913927e+02,367,371
36,7.702031621171883113e-01,6.075024430502362627e-01,1.247198203499999363e+04,1.360179329999955371e+02,375,379
37,5.679379362258117903e-01,4.956670363488220321e-01,1.311199395699999877e+04,1.679890629999863449e+02,394,399
38,4.255015153130898842e-01,5.559780552427913136e-01,1.368002514699997846e+04,8.795503599999938160e+01,411,413
39,3.337742876879905563e-01,5.358280679978899563e-01,1.402802006699997582e+04,9.997724600002402440e+01,421,424
40,3.655556879170224205e-01,4.136360907342946369e-01,1.430403482599998824e+04,8.000865299999713898e+01,429,432
41,2.943990773595892563e-01,3.729013575853055151e-01,1.453198383599999943e+04,1.680677519999735523e+02,436,441
42,4.488045377035505545e-01,6.713082557391216731e-01,1.511996480199997313e+04,1.560292900000058580e+02,454,459
43,4.062074119776318826e-01,6.978236966331825553e-01,1.536799587600000086e+04,8.280342959999979939e+02,461,486
44,3.605320147433943578e-01,7.031894281318756823e-01,1.638396901099997922e+04,1.920229350000154227e+02,492,497
45,2.686380797822629507e-01,8.338398257663366397e-01,1.719999848799998290e+04,1.280108229999896139e+02,516,520
46,4.262753381669008856e-01,9.586218818169998102e-01,1.817196887399998377e+04,9.998009699999238364e+01,545,548
47,2.967335286190626586e-01,8.063381157943640964e-01,1.947997982299997238e+04,1.439896890000090934e+02,584,589
48,3.242470161917077043e-01,7.547826079621531292e-01,1.968797364099998958e+04,1.240399129999859724e+02,591,595
49,3.459364299704137391e-01,7.045643532873887560e-01,1.987203650899999775e+04,1.640050380000029691e+02,596,601
0,5.182372599713691574e-01,5.279414761232956721e-01,0.000000000000000000e+00,8.012297899997793138e+01,1,3
1,5.173565848870638195e-01,5.012014698177602590e-01,1.040476570000173524e+02,3.999742719999630935e+02,4,16
2,5.361705835207741799e-01,6.272794147273041965e-01,5.920254319999949075e+02,3.800076760000083596e+02,18,30
3,5.868880401172607009e-01,7.037866588340653262e-01,1.040068873999989592e+03,4.839695170000195503e+02,32,46
4,7.191843047073249728e-01,7.405848226561401182e-01,1.631992810000025202e+03,1.920577179999672808e+02,50,55
5,6.987140005898151429e-01,6.657628821423602350e-01,1.880020748000009917e+03,3.679846099999849685e+02,57,68
6,5.900462767919365525e-01,5.922059377811292880e-01,2.368004224999982398e+03,2.040012400000123307e+02,72,78
7,5.769728500578514829e-01,5.491273262556644053e-01,2.636034112000023015e+03,2.159829659999813884e+02,80,86
8,5.445494644046090515e-01,5.310925650297586564e-01,2.903987306999973953e+03,2.360713010000181384e+02,88,95
9,5.612186284876395925e-01,5.092652980032486010e-01,3.188054220999998506e+03,4.759615520000224933e+02,96,110
10,5.739053341116151508e-01,4.503120285549164770e-01,3.724029034000006504e+03,3.519983319999882951e+02,112,123
11,6.196160797935187370e-01,4.227858385434114519e-01,4.143990715999971144e+03,4.280605940000386909e+02,125,138
12,6.784363148959108303e-01,4.609984664442505764e-01,4.636043463999987580e+03,1.000197270000353456e+02,140,143
13,7.022042716478902324e-01,4.145314123725567512e-01,4.804025115000025835e+03,1.000017649999936111e+02,145,148
14,6.996804129061016120e-01,4.017947427738151056e-01,4.916002903999993578e+03,3.359992240000283346e+02,148,158
15,7.705410116438653478e-01,4.771680070955812702e-01,5.352009595000010449e+03,4.800137169999652542e+02,161,175
16,8.143883478500042461e-01,5.009768672063859007e-01,5.908021424999984447e+03,1.919838760000420734e+02,178,183
17,8.713233376137596853e-01,4.766356585421140934e-01,6.200034721000003628e+03,1.679779449999914505e+02,186,191
18,6.574911868578392493e-01,4.735717046095984095e-01,6.772047370999993291e+03,1.319614910000236705e+02,204,208
19,6.191216100420500190e-01,4.613525523985926302e-01,6.964022123000002466e+03,6.119948810000205413e+02,209,228
20,7.951303227422130693e-01,4.709578618510937842e-01,7.864000658000004478e+03,9.203143400000408292e+01,236,239
21,8.678189926402435361e-01,4.671643378919292378e-01,8.032027070000011008e+03,2.000029590000049211e+02,241,247
22,9.317845860463707108e-01,4.814697608647706684e-01,8.311994207000010647e+03,1.240034199999645352e+02,250,253
23,2.344059753472149676e-02,4.517151140958360900e-01,8.560004183000011835e+03,1.879981399999815039e+02,257,263
24,5.104916719347663001e-02,4.586441263547836877e-01,8.780004814999992959e+03,2.160012120000319555e+02,264,270
25,8.410222639130882083e-02,4.650457920383666011e-01,9.048005337000009604e+03,1.239726289999671280e+02,272,276
26,1.296188844045663147e-01,4.449087876057278290e-01,9.251996312999981456e+03,4.319696370000019670e+02,278,291
27,3.234538632014871684e-02,5.523185743365935929e-01,9.887968615000019781e+03,1.240364919999847189e+02,297,301
28,9.076236259077458124e-01,5.775357521821880002e-01,1.036005619199998910e+04,1.519443389999796636e+02,311,316
29,8.639302081001631883e-01,5.892693724722003479e-01,1.056800410800002282e+04,3.120349169999826699e+02,317,327
30,8.185620491231487827e-01,6.058386368642117992e-01,1.093605514700000640e+04,4.679604299999773502e+02,328,342
31,7.982373981781114569e-01,6.214918308904824329e-01,1.144000836699997308e+04,2.240103160000289790e+02,343,350
32,7.259285789548419743e-01,5.762389160912806396e-01,1.176401731199998176e+04,1.439808510000002570e+02,353,358
33,6.769232304095516017e-01,5.460809870371947650e-01,1.200005525600002147e+04,1.759593940000049770e+02,360,366
34,6.406827185341547048e-01,5.225275229812469391e-01,1.224402646800002549e+04,2.280436639999970794e+02,368,374
35,5.858302253808262972e-01,5.027793337471655466e-01,1.254401009400002658e+04,3.960293069999897853e+02,377,388
36,5.514922637951351625e-01,4.984763231462882027e-01,1.300401844000001438e+04,3.440049080000026152e+02,390,401
37,5.382777423594782285e-01,4.912698829084721774e-01,1.340402464399999008e+04,6.719790620000567287e+02,402,422
38,5.260160427021083329e-01,5.097542869759995598e-01,1.413199644899996929e+04,6.120347949999850243e+02,424,443
39,5.522572886990977370e-01,4.997757990202023048e-01,1.480408413400000427e+04,2.079439250000286847e+02,444,451
40,5.607637050235954046e-01,5.205992704778490410e-01,1.504803795399994124e+04,4.439678990000393242e+02,452,465
41,5.821595288833815163e-01,4.950351645507510279e-01,1.554798719200002961e+04,1.919915739999851212e+02,467,472
42,5.799031490217654294e-01,4.689566727344693930e-01,1.577200691700004973e+04,1.440150629999116063e+02,473,478
43,5.832226158929560977e-01,4.817224046140348159e-01,1.596397938899998553e+04,1.048019818000029773e+03,479,511
44,6.014833248199193960e-01,4.853578644431385536e-01,1.707205295299994759e+04,1.319369730000616983e+02,512,516
45,6.531555292345205821e-01,4.218570198251221370e-01,1.731201761600002646e+04,1.599833799999905750e+02,520,524
46,6.527869964014039184e-01,4.069214330423831516e-01,1.749201805600000080e+04,2.560062509999843314e+02,525,533
47,6.159323997026171504e-01,4.116546028136978119e-01,1.778400825800001621e+04,3.239906989999581128e+02,534,543
48,5.721137966373119887e-01,4.093078477113731850e-01,1.815199914099997841e+04,4.840174140000017360e+02,545,559
49,6.061777718623053701e-01,5.055676850786008369e-01,1.871204289399995469e+04,1.184005249000038020e+03,561,597
50,6.061383131526801860e-01,5.083398816965678524e-01,1.992802839700004552e+04,1.359597719999728724e+02,598,602
0,1.705477381161385475e-02,4.198772606452129130e-01,0.000000000000000000e+00,4.719997480000020005e+02,1,15
1,5.474906561873943422e-02,5.325005733512084838e-01,5.599935009999899194e+02,5.919828569999663159e+02,17,35
2,2.275328763776163221e-02,4.068488201583747577e-01,1.263985435999988113e+03,2.440109689999953844e+02,38,46
3,6.494991169101216322e-02,4.962211459222625187e-01,1.576001621000003070e+03,3.480163639999809675e+02,48,58
4,8.570582473647592181e-02,5.358555305589587370e-01,1.980028653999965172e+03,1.879766369999852031e+02,60,66
5,1.094165641756362217e-01,5.261095435417305621e-01,2.211973230000003241e+03,1.800100169999641366e+02,67,72
6,1.280238728798658299e-01,5.281733828721224544e-01,2.428041016999981366e+03,1.559408079999848269e+02,73,78
7,1.579004035020229457e-01,5.310488069233609831e-01,2.627987968000001274e+03,1.440198169999639504e+02,79,84
8,1.753678360044000906e-01,5.664104588225332693e-01,2.819986260999983642e+03,1.879877560000168160e+02,85,91
9,1.448661412687053396e-01,6.218860161807375775e-01,3.064010058999992907e+03,2.239719690000056289e+02,92,99
10,8.581245443357499170e-02,6.458054928859029431e-01,3.351973857000004500e+03,2.360309499999857508e+02,101,108
11,9.694209087833677296e-02,5.819951721316457549e-01,3.643995232999965083e+03,2.560120740000274964e+02,110,118
12,8.938370087320607338e-02,5.761628207171380911e-01,3.936002923999971244e+03,7.120067370000178926e+02,119,140
13,1.458504028789161522e-01,5.903894723682134860e-01,4.716002332999953069e+03,1.679721340000396594e+02,142,147
14,1.530800357103376808e-01,6.084044010332003705e-01,4.903976973999990150e+03,4.599712730000028387e+02,148,161
15,2.187874807842735136e-01,5.875286127012546711e-01,5.439952013999980409e+03,9.204677000001538545e+01,164,166
16,2.717019322849498764e-01,5.840939747838498342e-01,5.607990006999985781e+03,1.560166459999745712e+02,169,173
17,3.344922523879849674e-01,5.512325028371077851e-01,5.855985282999987248e+03,1.199594470000010915e+02,176,180
18,3.587389565122997004e-01,5.599614641689778516e-01,6.023979370999964885e+03,4.440588459999999031e+02,181,195
19,4.331634112321073315e-01,5.217106215201727792e-01,6.547938764999969862e+03,2.000225029999855906e+02,197,203
20,4.668671006047615535e-01,5.215919375992905671e-01,6.815990432999969926e+03,2.680317110000178218e+02,205,213
21,4.719482101082146386e-01,5.221641968970947012e-01,7.140013710999977775e+03,7.560442400000174530e+02,215,237
22,4.478606690929999301e-01,5.092718083758654979e-01,7.944051536999992095e+03,2.239408929999917746e+02,239,245
23,4.052004242512420307e-01,6.628559171820908036e-01,8.267984721999964677e+03,1.240030559999868274e+02,248,252
24,3.970493533731289659e-01,6.750799716581606935e-01,8.412013662999961525e+03,1.679900960000231862e+02,253,258
25,3.945872277078888990e-01,6.612267127675095502e-01,8.611984846999985166e+03,6.600316950000124052e+02,259,279
26,4.324414278604251649e-01,7.904195592704632567e-01,9.400054937999986578e+03,9.996121599996695295e+01,282,285
27,4.697343629075970695e-01,8.258502547866841681e-01,9.563990020999975968e+03,1.559878499999758787e+02,287,292
28,5.063716079448049578e-01,8.393616240992558541e-01,9.763974604999995790e+03,1.720787509999936447e+02,293,298
29,5.437481515148887556e-01,8.256446904266050435e-01,9.975999353999970481e+03,1.920379219999886118e+02,300,305
30,5.503086713716838219e-01,7.737288321339135244e-01,1.022399006899999222e+04,9.597462699998868629e+01,307,310
31,5.374071985478874325e-01,7.100835563990077759e-01,1.039199955099995714e+04,9.997319099999731407e+01,312,315
32,4.716808510186647485e-01,6.382590150453053557e-01,1.056798648699995829e+04,1.360021650000126101e+02,317,321
33,4.309744319061685758e-01,6.194385547526681801e-01,1.076000587799999630e+04,1.759743920000037178e+02,323,328
34,3.486843233734551184e-01,5.386876894252807801e-01,1.132794803599995794e+04,1.880154110000003129e+02,340,346
35,4.453334087771587679e-01,5.054241630108019523e-01,1.160800394500000402e+04,2.999982599999639206e+02,348,358
36,4.514341717884856608e-01,4.909517127336263664e-01,1.195600434399995720e+04,4.479467890000087209e+02,359,372
37,4.727291456302908923e-01,4.801968676717274231e-01,1.244395785799995065e+04,1.600320290000527166e+02,374,378
38,3.655246303772197169e-01,5.447067243707405249e-01,1.271200581899995450e+04,4.559501870000385679e+02,382,395
39,4.049596747703010369e-01,5.381377486994339820e-01,1.322795098199998029e+04,3.360275189999956638e+02,397,407
40,3.772142572298540220e-01,5.225226196429739733e-01,1.363196917699999176e+04,2.000025460000033490e+02,409,415
41,4.715666691075404149e-01,5.067971342818734515e-01,1.393196230399998603e+04,3.800433549999725074e+02,418,429
42,5.465576943120057374e-01,5.165590469619429914e-01,1.441197542799997609e+04,3.600816169999889098e+02,433,443
43,5.562328423119589083e-01,5.394558142567360548e-01,1.481200931499997387e+04,6.479670110000297427e+02,445,464
44,5.805863560193946782e-01,5.382171070207616426e-01,1.551601464999996824e+04,2.919843129999935627e+02,466,474
45,5.977622615232800474e-01,5.059688386773355528e-01,1.587599134899995988e+04,4.320144060000311583e+02,476,489
46,6.997027721136164224e-01,5.441921734336845340e-01,1.643195578099996783e+04,1.560001100000226870e+02,493,498
47,6.894898436020517885e-01,5.907081001948927268e-01,1.663599680399999488e+04,1.760006209999555722e+02,499,504
48,6.697710588239601526e-01,6.257971963441392171e-01,1.682399482399999397e+04,5.159822259999928065e+02,505,520
49,6.169560576028716437e-01,6.698040181500923840e-01,1.739595949399995152e+04,6.559972080000443384e+02,522,542
50,5.820469229644003040e-01,7.132539673864510821e-01,1.811198817199998302e+04,4.639766769999987446e+02,543,557
51,5.502196328893627086e-01,6.757238967376782979e-01,1.864395210399996722e+04,8.001972099998965859e+01,559,562
52,6.114803936154549202e-01,5.632554734135746255e-01,1.887597593799995957e+04,1.039922810000134632e+02,566,569
53,5.007064859479035679e-01,6.023021173551282859e-01,1.917600954999995884e+04,6.079292110000387765e+02,575,594
54,4.234410150466947353e-01,6.083570947522665140e-01,1.987596443399996497e+04,1.879897520000231452e+02,596,602
0,4.935878218444638144e-01,5.260684227390862722e-01,0.000000000000000000e+00,5.200135759999975562e+02,1,17
1,5.861237620317132357e-01,6.091112829772772352e-01,6.040119019999983720e+02,5.599923600000038277e+02,20,36
2,4.977243483248234845e-01,5.448119875392405387e-01,1.268003100000001723e+03,4.319750619999977062e+02,40,53
3,5.204256105294835510e-01,4.978484461650612980e-01,1.759981121000004350e+03,2.760034619999933057e+02,54,63
4,7.159768033732607506e-01,6.197056752183196515e-01,2.216022824999992736e+03,6.559692690000083530e+02,68,88
5,7.925807399942323972e-01,6.604609439581765606e-01,2.955992415999993682e+03,3.200084639999986393e+02,90,100
6,9.073308139847732212e-01,4.246128911446783727e-01,3.492066672000000835e+03,3.759253329999919515e+02,106,118
7,9.752189169950535863e-01,4.439867544957654122e-01,3.944049371999994037e+03,1.839592570000095293e+02,120,125
8,9.718043357388526093e-01,4.900894034721279269e-01,4.167994255999990855e+03,3.479909900000056950e+02,127,137
9,8.276048352506437666e-02,4.382076898170166324e-01,4.615995499999989988e+03,2.680117540000064764e+02,140,148
10,1.171636837447276314e-01,4.339022494931761287e-01,4.939980859000002965e+03,2.680473910000000615e+02,150,158
11,1.228212889591375201e-01,5.187188029612335161e-01,5.263997008999998798e+03,2.120127740000025369e+02,159,166
12,7.317952039854108692e-02,5.733755345903968070e-01,5.544013288999994984e+03,2.559764359999971930e+02,168,175
13,3.889834523981933190e-02,5.344767343525623771e-01,5.860025756000002730e+03,2.520098049999942305e+02,177,185
14,5.522960294115608626e-02,5.329341795228224044e-01,6.136000136999995448e+03,1.600154940000065835e+02,185,190
15,8.812736824508293765e-02,4.953116898931432255e-01,6.347980694999991101e+03,2.120133440000063274e+02,192,198
16,6.359274766996603212e-02,5.090871826279403933e-01,6.604012726000000839e+03,5.039771299999993062e+02,200,215
17,1.406533022705989122e-01,4.753040591669803749e-01,7.183997328999990714e+03,3.360030000000115251e+02,217,227
18,4.618034282613370234e-02,5.243032498485040716e-01,7.636019658999997773e+03,1.067946385000002920e+03,230,262
19,1.027876397312772472e-01,4.742573467646190588e-01,8.779974657999991905e+03,2.840011570000060601e+02,265,273
20,1.320881735530362588e-01,4.595536801739781296e-01,9.103981398999996600e+03,3.799729340000048978e+02,275,286
21,1.469620494240931885e-01,4.058630720312870199e-01,9.539987809999991441e+03,1.039811620000109542e+02,288,291
22,1.358228888494112940e-01,3.430493527772177087e-01,9.699979070000001229e+03,1.680713499999983469e+02,292,297
23,9.590608451348886510e-02,3.187374107843515825e-01,9.912023776000001817e+03,3.679723989999911282e+02,299,310
24,7.027829011233666101e-03,2.790283084355700272e-01,1.039199242300000333e+04,1.439927329999918584e+02,313,317
25,9.226957929238903677e-01,3.351837075721337822e-01,1.066401043699998991e+04,1.519981260000058683e+02,321,326
26,8.582060774344277831e-01,3.725329838681064043e-01,1.089606135599999106e+04,4.919124470000097062e+02,328,343
27,7.755412771348547674e-01,5.609418672444197451e-01,1.150802191699999094e+04,1.559684630000119796e+02,346,351
28,7.805792668521571720e-01,6.254766487097626060e-01,1.171997481899999548e+04,6.840264920000045095e+02,353,373
29,7.737332415859830004e-01,5.996436158492446378e-01,1.242398300500000187e+04,1.559812929999898188e+02,374,379
30,6.569570395359550785e-01,6.003215066524091315e-01,1.270399586399999680e+04,1.360141390000062529e+02,382,386
31,6.166732833824616344e-01,5.366507510197108255e-01,1.290398757599999954e+04,1.999848689999926137e+02,388,394
32,5.704590566475277180e-01,5.341096131395886015e-01,1.318398789000000397e+04,1.879980189999914728e+02,397,402
33,5.415432131549084982e-01,5.269796140319737976e-01,1.343998684899999353e+04,3.000119439999980386e+02,404,413
34,4.649420799529326853e-01,5.889741475504622903e-01,1.384399335499999870e+04,1.240033399999956600e+02,416,420
35,4.701367809324865643e-01,6.629058676014829565e-01,1.403600048599998991e+04,1.000208020000136457e+02,422,425
36,4.510341794317888064e-01,6.797666126902692785e-01,1.417599893200000224e+04,2.679923669999989215e+02,426,434
37,4.577232151828465323e-01,6.569496198551016963e-01,1.448002568999999494e+04,4.639803839999949560e+02,435,450
38,4.033398246066053350e-01,6.284599032286509734e-01,1.499199595399999816e+04,6.480206099999923026e+02,451,470
39,1.846338086704417680e-01,6.790484288322494733e-01,1.585196176900000137e+04,2.359824829999997746e+02,477,484
40,1.538489662586718376e-01,6.526784929331507223e-01,1.613601282000000356e+04,2.079269700000004377e+02,485,491
41,6.386576515474928772e-02,6.195055406163438860e-01,1.644795744399999967e+04,1.639883969999937108e+02,494,499
42,3.115008084969983493e-02,5.991359133306357609e-01,1.667196961299999384e+04,1.320055970000103116e+02,501,505
43,6.381998780841502406e-03,5.715007046797091483e-01,1.685997247900000366e+04,1.120324559999862686e+02,507,510
44,9.829204395942220396e-01,5.748123913892759784e-01,1.702400392699999793e+04,1.560482919999922160e+02,512,517
45,9.677215750213472578e-01,5.673973984575777507e-01,1.721599110099999234e+04,7.039945010000083130e+02,518,539
46,9.472654604572853243e-01,5.625955615714652858e-01,1.796396893599999021e+04,1.800322550000128103e+02,540,545
47,9.276091580221264010e-01,5.800364272967695189e-01,1.818798024900000019e+04,3.680302749999973457e+02,547,558
48,9.946854763792797316e-01,6.117821822907536511e-01,1.862395130699999572e+04,4.480748009999952046e+02,560,573
49,8.891883640549480550e-02,6.639015057286985488e-01,1.917200728099999833e+04,3.439798829999926966e+02,576,587
50,1.887933426808546256e-01,6.591164441096543092e-01,1.959596554499999911e+04,3.000472969999973429e+02,589,598
